EEG Fpz-Cz,EEG Pz-Oz,EOG horizontal,Resp oro-nasal,EMG submental,Temp rectal,Event marker,annotation
0.332721263,0.443575965,0.553933114,0.45677274,0.522167488,0.717959353,0.591160221,Sleep stage 2
0.315828131,0.586223742,0.533678756,0.75443537,0.585112206,0.703442555,0.419889503,Sleep stage 2
0.317664341,0.674157303,0.551106924,0.142776683,0.567049808,0.720033181,0.497237569,Sleep stage 2
0.305178112,0.555935515,0.543570419,0.972965362,0.536945813,0.714226462,0.635359116,Sleep stage 2
0.299669482,0.534929165,0.553933114,0.078569417,0.5030104,0.699709664,0.486187845,Sleep stage 2
0.403966214,0.488519785,0.520960904,0.83751056,0.636562671,0.715885525,0.453038674,Sleep stage 2
0.451707675,0.380068393,0.551106924,0.599267812,0.553913519,0.708419743,0.359116022,Sleep stage 2
0.2919574,0.581338544,0.548751766,0.079132639,0.536945813,0.708834509,0.44198895,Sleep stage 2
0.367976497,0.405471422,0.522845031,0.85468882,0.561576355,0.715055993,0.29281768,Sleep stage 2
0.314359163,0.490473864,0.530852567,0.070121093,0.552271483,0.70012443,0.248618785,Sleep stage 2
0.250459053,0.52222765,0.564295808,0.796958603,0.575259989,0.712982165,0.254143646,Sleep stage 2
0.279103929,0.583292623,0.548280735,0.137707688,0.595511768,0.698880133,0.320441989,Sleep stage 2
0.320602277,0.581338544,0.552048987,0.792734441,0.551724138,0.715055993,0.480662983,Sleep stage 2
0.385971355,0.52369321,0.554875177,0.084201633,0.540229885,0.695562007,0.596685083,Sleep stage 2
0.29012119,0.593063019,0.564766839,0.487186708,0.589490969,0.717544587,0.287292818,Sleep stage 2
0.430040397,0.702491451,0.556759303,0.735285835,0.536945813,0.699294898,0.453038674,Sleep stage 2
0.440323173,0.456765999,0.543099388,0.090397071,0.451559934,0.698050601,0.425414365,Sleep stage 2
0.399926552,0.457743039,0.528497409,0.980850465,0.505747126,0.702613024,0.563535912,Sleep stage 2
0.4781491,0.402540303,0.539802167,0.520416784,0.535851122,0.699709664,0.491712707,Sleep stage 2
0.380462725,0.479237909,0.596796985,0.09349479,0.538587849,0.705516383,0.364640884,Sleep stage 2
0.372383401,0.457254519,0.560056524,0.80287243,0.564860427,0.709249274,0.403314917,Sleep stage 2
0.318031583,0.623839766,0.580310881,0.194029851,0.953475643,0.698880133,0.497237569,Sleep stage W
0.312890195,0.479237909,0.572774376,0.042804844,0.962780515,0.707590212,0.524861878,Sleep stage W
0.419023136,0.672691744,0.626000942,0.976344692,0.904214559,0.712152634,0.414364641,Sleep stage W
0.347778186,0.508060576,0.535562883,0.49141087,0.929392447,0.714641228,0.513812155,Sleep stage W
0.376055821,0.457254519,0.526142252,0.911574204,0.909140668,0.703442555,0.524861878,Sleep stage W
0.349981638,0.492427943,0.615167216,0.132357083,0.945812808,0.705516383,0.497237569,Sleep stage W
0.349981638,0.492916463,0.623645784,0.93072374,0.888888889,0.698465367,0.375690608,Sleep stage 2
0.42159383,0.423058134,0.591615638,0.147564066,0.944718117,0.703857321,0.44198895,Sleep stage 2
0.358428204,0.548607719,0.514366463,0.721205294,0.944170772,0.692658648,0.524861878,Sleep stage 2
0.420492104,0.482657548,0.47432878,0.886229231,0.912972085,0.70012443,0.44198895,Sleep stage 2
0.318031583,0.546653639,0.516250589,0.254294565,0.91242474,0.69431771,0.309392265,Sleep stage 2
0.388909291,0.484611627,0.493170042,0.374260772,0.905856596,0.709249274,0.281767956,Sleep stage 2
0.431876607,0.561797753,0.561469618,0.943114616,0.915161467,0.696391539,0.497237569,Sleep stage 2
0.387073081,0.517830972,0.518605747,0.082511968,0.937055282,0.70012443,0.447513812,Sleep stage 2
0.379360999,0.473864191,0.543099388,0.970712475,0.89819376,0.712982165,0.458563536,Sleep stage 2
0.392581711,0.449926722,0.590202544,0.054069276,0.93377121,0.690999585,0.419889503,Sleep stage 2
0.337495409,0.443575965,0.562411682,0.950999718,0.916803503,0.705931149,0.38121547,Sleep stage 2
0.369812707,0.52271617,0.520960904,0.044212898,0.960043788,0.69722107,0.519337017,Sleep stage 2
0.360631656,0.467513434,0.606217617,0.85468882,0.893814997,0.711323102,0.320441989,Sleep stage 2
0.343371282,0.513434294,0.561469618,0.633624331,0.945812808,0.689755288,0.453038674,Sleep stage 2
0.410209328,0.498290181,0.554875177,0.601520698,0.929392447,0.709249274,0.408839779,Sleep stage 2
0.35034888,0.531021006,0.548280735,0.934666291,0.89709907,0.707590212,0.386740331,Sleep stage 2
0.415717958,0.38739619,0.64060292,0.094339623,0.928845101,0.704272086,0.392265193,Sleep stage 2
0.284245318,0.481680508,0.556759303,0.956631935,0.885057471,0.699709664,0.447513812,Sleep stage 2
0.359162688,0.47728383,0.553933114,0.068431428,0.9348659,0.696806304,0.397790055,Sleep stage 2
0.371281675,0.494382022,0.558643429,0.975499859,0.909140668,0.70966404,0.331491713,Sleep stage 2
0.425633492,0.506106497,0.552520019,0.092368347,0.942528736,0.696391539,0.497237569,Sleep stage 2
0.358428204,0.423058134,0.538860104,0.739509997,0.899835796,0.704686852,0.364640884,Sleep stage 2
0.306279838,0.289692233,0.541215261,0.850746269,0.92665572,0.695562007,0.513812155,Sleep stage 2
0.448769739,0.389838788,0.557701366,0.049563503,0.9348659,0.683119038,0.392265193,Sleep stage 2
0.252662505,0.52369321,0.562411682,0.973246973,0.912972085,0.705101618,0.392265193,Sleep stage 2
0.380095483,0.366878359,0.598681112,0.132638693,0.947454844,0.698465367,0.419889503,Sleep stage 2
0.309952259,0.481191988,0.492699011,0.970712475,0.924466338,0.70012443,0.524861878,Sleep stage 2
0.329416085,0.554958476,0.527084315,0.119966207,0.914614122,0.698880133,0.414364641,Sleep stage 2
0.359162688,0.52369321,0.530852567,0.943396226,0.908045977,0.705931149,0.447513812,Sleep stage 2
0.415717958,0.469467513,0.498822421,0.103632779,0.958401752,0.685607632,0.397790055,Sleep stage 2
0.323907455,0.577430386,0.584550165,0.710785694,0.904214559,0.70676068,0.254143646,Sleep stage 2
0.367976497,0.560332193,0.57089025,0.067023374,0.943623426,0.691829117,0.419889503,Sleep stage 2
0.384869629,0.514411334,0.54686764,0.975218248,0.915708812,0.698465367,0.419889503,Sleep stage 2
0.28828498,0.425989253,0.554875177,0.094339623,0.925013684,0.69722107,0.325966851,Sleep stage 2
0.385604113,0.441133366,0.534149788,0.945649113,0.921729611,0.695976773,0.44198895,Sleep stage 2
0.400661036,0.420127015,0.588318417,0.063080822,0.9348659,0.695562007,0.243093923,Sleep stage 2
0.134777819,0.859794822,0.547809703,0.842861166,0.904761905,0.691414351,0.375690608,Sleep stage 2
0.35952993,0.518319492,0.495054169,0.148408899,0.94909688,0.695976773,0.392265193,Sleep stage 2
0.410943812,0.463116756,0.56806406,0.920867361,0.946360153,0.691829117,0.419889503,Sleep stage 2
0.362467866,0.554958476,0.537447009,0.067304985,0.939792009,0.690170054,0.38121547,Sleep stage 2
0.385236871,0.451880801,0.554875177,0.797521825,0.905856596,0.707590212,0.35359116,Sleep stage 2
0.404333456,0.456277479,0.544512482,0.077724585,0.952380952,0.690170054,0.364640884,Sleep stage 2
0.353654058,0.467024915,0.564766839,0.86848775,0.893267652,0.708004977,0.337016575,Sleep stage 2
0.35769372,0.459208598,0.563824776,0.080540693,0.939244663,0.68768146,0.425414365,Sleep stage 2
0.41792141,0.428431851,0.518134715,0.969586032,0.911330049,0.698050601,0.447513812,Sleep stage 2
0.406536908,0.459208598,0.532265662,0.617290904,0.920634921,0.6847781,0.453038674,Sleep stage 2
0.393683437,0.426477772,0.548751766,0.063925655,0.923918993,0.686437163,0.386740331,Sleep stage 2
0.383767903,0.514411334,0.552520019,0.895803999,0.909688013,0.697635836,0.370165746,Sleep stage 2
0.307748806,0.443575965,0.557230334,0.043649676,0.947454844,0.689340523,0.563535912,Sleep stage 2
0.36136614,0.457254519,0.520489873,0.888482118,0.929939792,0.701368727,0.607734807,Sleep stage 2
0.378626515,0.462139717,0.554875177,0.098282174,0.940339354,0.686022397,0.447513812,Sleep stage 2
0.399192068,0.395212506,0.528026378,0.794987328,0.906951286,0.702613024,0.403314917,Sleep stage 2
0.279471172,0.605276014,0.574187471,0.088144185,0.949644226,0.683533803,0.513812155,Sleep stage 2
0.338597136,0.564728872,0.555346208,0.535905379,0.928297756,0.695562007,0.552486188,Sleep stage 2
0.381197209,0.470444553,0.558172398,0.142495072,0.954022989,0.675653256,0.563535912,Sleep stage 2
0.409107602,0.484123107,0.570419218,0.403829907,0.91954023,0.691829117,0.491712707,Sleep stage 2
0.358060962,0.528578407,0.552520019,0.927907632,0.917350848,0.689340523,0.679558011,Sleep stage 2
0.356224752,0.43234001,0.532265662,0.414531118,0.966064587,0.681045209,0.674033149,Sleep stage 2
0.380095483,0.40840254,0.599152143,0.215150662,0.934318555,0.68768146,0.546961326,Sleep stage 2
0.23723834,0.566194431,0.549693829,0.962264151,0.908593322,0.693488179,0.657458564,Sleep stage 2
0.253396989,0.578895945,0.521431936,0.076598141,0.914614122,0.679800912,0.541436464,Sleep stage 2
0.434814543,0.436248168,0.542628356,0.964798648,0.925013684,0.687266694,0.657458564,Sleep stage 2
0.35585751,0.552027357,0.545925577,0.057730217,0.957854406,0.683119038,0.64640884,Sleep stage 2
0.310686743,0.608695652,0.556288271,0.762320473,0.933223864,0.692658648,0.541436464,Sleep stage 2
0.2919574,0.504640938,0.571832313,0.691354548,0.939792009,0.679386147,0.541436464,Sleep stage 2
0.416452442,0.488519785,0.556759303,0.191776964,0.935960591,0.690170054,0.403314917,Sleep stage 2
0.400661036,0.549584758,0.564766839,0.915235145,0.914614122,0.683119038,0.46961326,Sleep stage 2
0.345574734,0.534929165,0.560056524,0.067304985,0.955665025,0.679386147,0.508287293,Sleep stage 2
0.251193537,0.570591109,0.563824776,0.682061391,0.934318555,0.692243882,0.491712707,Sleep stage 2
0.303709144,0.559355154,0.562411682,0.270346381,0.954570334,0.673164662,0.552486188,Sleep stage 2
0.334190231,0.514899853,0.564766839,0.836102506,0.906403941,0.687266694,0.298342541,Sleep stage 2
0.317664341,0.877381534,0.572774376,0.618698958,0.945812808,0.673579428,0.53038674,Sleep stage 2
0.366507528,0.50024426,0.547809703,0.091523515,0.964422551,0.680630444,0.580110497,Sleep stage 2
0.327579875,0.507572057,0.553462082,0.945649113,0.903119869,0.683533803,0.331491713,Sleep stage 2
0.330517811,0.532975085,0.567121997,0.068431428,0.942528736,0.680630444,0.348066298,Sleep stage 2
0.356959236,0.542256961,0.519076778,0.980005632,0.910782704,0.691414351,0.386740331,Sleep stage 2
0.422695556,0.440644846,0.529910504,0.059983103,0.952380952,0.681874741,0.524861878,Sleep stage 2
0.282409108,0.557889595,0.564766839,0.893551112,0.910782704,0.691414351,0.359116022,Sleep stage 2
0.303709144,0.372252076,0.545925577,0.624049564,0.911330049,0.677312319,0.232044199,Sleep stage 2
0.45611458,0.446995603,0.55299105,0.167840045,0.946360153,0.690170054,0.331491713,Sleep stage 2
0.347778186,0.473375672,0.538860104,0.92030414,0.916256158,0.681459975,0.436464088,Sleep stage 2
0.359897172,0.439667807,0.573716439,0.132357083,0.937602627,0.690999585,0.447513812,Sleep stage 2
0.450605949,0.512945774,0.539331135,0.945930724,0.927750411,0.682289506,0.513812155,Sleep stage 2
0.343738524,0.487542745,0.545925577,0.115742044,0.957307061,0.685192866,0.613259669,Sleep stage 2
0.390011017,0.449926722,0.558172398,0.918051253,0.925561029,0.674408959,0.580110497,Sleep stage 2
0.383400661,0.547630679,0.580781912,0.164179104,0.930487137,0.686437163,0.55801105,Sleep stage 2
0.461990452,0.464582316,0.538860104,0.959166432,0.90530925,0.693073414,0.453038674,Sleep stage 2
0.34300404,0.63605276,0.550164861,0.648549704,0.939792009,0.676482787,0.629834254,Sleep stage 2
0.409474844,0.47777235,0.565237871,0.129822585,0.958949097,0.676897553,0.491712707,Sleep stage 2
0.392214469,0.515876893,0.565708902,0.886510842,0.918992885,0.681459975,0.453038674,Sleep stage 2
0.319133309,0.585735222,0.543570419,0.206139116,0.94909688,0.679386147,0.524861878,Sleep stage 3
0.417186926,0.467513434,0.53179463,0.311179949,0.945812808,0.691829117,0.486187845,Sleep stage 3
0.382298935,0.423058134,0.578426755,0.377358491,0.94909688,0.676482787,0.524861878,Sleep stage 3
0.275064267,0.479237909,0.58926048,0.534215714,0.927203065,0.691829117,0.430939227,Sleep stage 3
0.369445465,0.535417684,0.506358926,0.132357083,0.938697318,0.671090834,0.408839779,Sleep stage 3
0.347043702,0.578407426,0.554875177,0.71275697,0.880131363,0.697635836,0.320441989,Sleep stage 3
0.42526625,0.544211041,0.560998587,0.090678682,0.945812808,0.670676068,0.370165746,Sleep stage 3
0.444730077,0.393746947,0.523316062,0.289777527,0.939244663,0.695147242,0.419889503,Sleep stage 3
0.320969519,0.467024915,0.565708902,0.919177696,0.908593322,0.683533803,0.386740331,Sleep stage 3
0.402130004,0.469956033,0.537918041,0.080822304,0.939244663,0.67814185,0.309392265,Sleep stage 3
0.400293794,0.532486566,0.550164861,0.849901436,0.953475643,0.688925757,0.613259669,Sleep stage 3
0.342636798,0.576453346,0.557230334,0.221064489,0.938149973,0.674823725,0.464088398,Sleep stage 3
0.364304076,0.50073278,0.568535092,0.381301042,0.94909688,0.684363335,0.519337017,Sleep stage 2
0.261476313,0.652662433,0.513895431,0.882568291,0.950191571,0.682704272,0.668508287,Sleep stage 2
0.403966214,0.464582316,0.508714084,0.056603774,0.965517241,0.675653256,0.458563536,Sleep stage 2
0.352552332,0.560332193,0.545925577,0.900591383,0.91242474,0.690999585,0.640883978,Sleep stage 2
0.426000734,0.390327308,0.539331135,0.088989017,0.921182266,0.671920365,0.61878453,Sleep stage 2
0.4160852,0.623351246,0.568535092,0.5052098,0.914066776,0.691829117,0.397790055,Sleep stage 2
0.34300404,0.406936981,0.56806406,0.598986201,0.914066776,0.672749896,0.541436464,Sleep stage 2
0.396621373,0.396189546,0.549222798,0.372571107,0.92665572,0.692243882,0.508287293,Sleep stage 2
0.36503856,0.483634587,0.558643429,0.7890735,0.917350848,0.673579428,0.513812155,Sleep stage 2
0.429673155,0.323400098,0.542157325,0.217403548,0.909140668,0.6847781,0.337016575,Sleep stage 2
0.312522953,0.489008305,0.533207725,0.942833005,0.899288451,0.679386147,0.38121547,Sleep stage 2
0.365773044,0.502198339,0.550164861,0.064770487,0.92665572,0.677727084,0.502762431,Sleep stage 2
0.337128167,0.562774792,0.56806406,0.910729372,0.911877395,0.682704272,0.397790055,Sleep stage 3
0.411311054,0.388861749,0.559585492,0.288369473,0.952380952,0.67814185,0.458563536,Sleep stage 3
0.364304076,0.56863703,0.526613283,0.408898902,0.913519431,0.688096226,0.348066298,Sleep stage 3
0.493573265,0.15876893,0.627885068,0.300760349,0.920634921,0.672335131,0.276243094,Sleep stage 3
0.364304076,0.543722521,0.562411682,0.279921149,0.938697318,0.688510991,0.331491713,Sleep stage 3
0.28461256,0.577430386,0.544983514,0.81301042,0.941434045,0.663625052,0.44198895,Sleep stage 3
0.374219611,0.619443087,0.554404145,0.100816671,0.935960591,0.669846537,0.314917127,Sleep stage 4
0.374954095,0.43282853,0.542628356,0.873275134,0.928845101,0.679800912,0.508287293,Sleep stage 4
0.444362835,0.191988276,0.545925577,0.473951,0.909688013,0.669431771,0.419889503,Sleep stage 4
0.506059493,0.257938447,0.552048987,0.43931287,0.944170772,0.680215678,0.38121547,Sleep stage 4
0.385236871,0.455788959,0.533207725,0.506336243,0.954022989,0.662795521,0.580110497,Sleep stage 4
0.350716122,0.453346361,0.57089025,0.070402703,0.943623426,0.66860224,0.425414365,Sleep stage 4
0.391112743,0.544211041,0.512482336,0.288932695,0.948549535,0.686022397,0.602209945,Sleep stage 3
0.391479985,0.502686859,0.526142252,0.657842861,0.925561029,0.65615927,0.44198895,Sleep stage 3
0.561513037,0.744504152,0.530381536,0.148972121,0.935413246,0.668187474,0.491712707,Sleep stage 3
0.567756151,0.429408891,0.566650966,0.948465221,0.918992885,0.670261302,0.502762431,Sleep stage 3
0.396621373,0.524181729,0.537447009,0.044494509,0.980295567,0.668187474,0.574585635,Sleep stage 3
0.321336761,0.540302882,0.554875177,0.663756688,0.900383142,0.688096226,0.38121547,Sleep stage 3
0.345941976,0.467024915,0.542157325,0.082793579,0.961138478,0.666113646,0.513812155,Sleep stage 2
0.251193537,0.524670249,0.52567122,0.578710222,0.930487137,0.680215678,0.447513812,Sleep stage 2
0.305912596,0.697606253,0.553933114,0.049845114,0.972632731,0.666528411,0.635359116,Sleep stage 2
0.386705839,0.561309233,0.545925577,0.60912419,0.908045977,0.673164662,0.458563536,Sleep stage 2
0.311053985,0.446995603,0.543570419,0.67473951,0.937602627,0.663210286,0.408839779,Sleep stage 2
0.428571429,0.494870542,0.555346208,0.113770769,0.927203065,0.673579428,0.458563536,Sleep stage 2
0.160852001,1,0.53462082,0.493382146,0.911877395,0.670676068,0.287292818,Sleep stage 3
0.491369813,0.472887152,0.540273198,0.676147564,0.945812808,0.661551224,0.55801105,Sleep stage 3
0.378626515,0.460185638,0.573245407,0.491129259,0.955665025,0.679386147,0.73480663,Sleep stage 3
0.227322806,0.592574499,0.55299105,0.82709096,0.928297756,0.664454583,0.552486188,Sleep stage 3
0.275798751,0.578407426,0.548280735,0.141368629,0.925013684,0.683533803,0.436464088,Sleep stage 3
0.384135145,0.52320469,0.545925577,0.887355674,0.903667214,0.674823725,0.436464088,Sleep stage 3
0.363569592,0.438690767,0.626471974,0.267811884,0.947454844,0.665284114,0.546961326,Sleep stage 3
0.381197209,0.344894968,0.570419218,0.274007322,0.911330049,0.684363335,0.486187845,Sleep stage 3
0.243848696,0.757694187,0.536033914,0.803154041,0.925013684,0.666113646,0.624309392,Sleep stage 3
0.396621373,0.389350269,0.54686764,0.151506618,0.9348659,0.683533803,0.464088398,Sleep stage 3
0.453911127,0.448461163,0.562411682,0.89270628,0.899835796,0.674823725,0.508287293,Sleep stage 3
0.249724568,0.424035173,0.55299105,0.091805125,0.952380952,0.671505599,0.591160221,Sleep stage 3
0.226588322,0.70346849,0.486575601,0.985919459,0.886699507,0.680630444,0.64640884,Sleep stage 3
0.204921043,0.637518319,0.571832313,0.499859195,0.932676519,0.667357943,0.591160221,Sleep stage 3
0.408005876,0.588666341,0.545925577,0.101943115,0.949644226,0.678971381,0.486187845,Sleep stage 3
0.328314359,0.453346361,0.538389072,0.943114616,0.894362343,0.681045209,0.513812155,Sleep stage 3
0.287550496,0.603810454,0.634950542,0.136018023,0.9348659,0.662380755,0.546961326,Sleep stage 3
0.35034888,0.497801661,0.569006123,0.547169811,0.944170772,0.670676068,0.607734807,Sleep stage 3
0.464561146,0.388373229,0.548280735,0.546043368,0.880131363,0.662795521,0.61878453,Sleep stage 2
0.337495409,0.472398632,0.547809703,0.222472543,0.948002189,0.667772708,0.502762431,Sleep stage 2
0.414616232,0.40889106,0.550635893,0.843424387,0.929939792,0.667357943,0.563535912,Sleep stage 2
0.373852369,0.539814362,0.526142252,0.28020276,0.91954023,0.656988801,0.464088398,Sleep stage 2
0.417554168,0.324377137,0.549693829,0.263306111,0.955665025,0.66569888,0.596685083,Sleep stage 2
0.340433346,0.47679531,0.543099388,0.917488032,0.885604817,0.663210286,0.447513812,Sleep stage 2
0.442893867,0.448949682,0.543570419,0.060827936,0.946907499,0.654914973,0.546961326,Sleep stage 3
0.326110907,0.497313141,0.54686764,0.964235427,0.879036672,0.666943177,0.486187845,Sleep stage 3
0.381197209,0.506595017,0.562882713,0.07265559,0.971538041,0.649937785,0.524861878,Sleep stage 3
0.318398825,0.379091353,0.506358926,0.259926781,0.899835796,0.666943177,0.46961326,Sleep stage 3
0.313991921,0.450903762,0.537447009,0.867924528,0.866995074,0.671090834,0.524861878,Sleep stage 3
0.380829967,0.398143625,0.588789449,0.164742326,0.880131363,0.656988801,0.464088398,Sleep stage 3
0.569592361,0.299951148,0.534149788,0.241903689,0.88998358,0.672749896,0.475138122,Sleep stage 3
0.394785163,0.671714704,0.547809703,0.965080259,0.922824302,0.669846537,0.430939227,Sleep stage 3
0.298567756,0.404982902,0.515308526,0.092368347,0.931581828,0.663625052,0.38121547,Sleep stage 3
0.309217775,0.768930142,0.560527555,0.484652211,0.89819376,0.66860224,0.26519337,Sleep stage 3
0.616966581,0.265266243,0.544041451,0.920867361,0.84619595,0.659477395,0.414364641,Sleep stage 3
0.322438487,0.467513434,0.566650966,0.07969586,0.936507937,0.661965989,0.392265193,Sleep stage 3
0.555637165,0.321446019,0.592557701,0.960574486,0.847837986,0.66569888,0.303867403,Sleep stage 2
0.426735219,0.597948217,0.551577956,0.077442974,0.932129174,0.658647864,0.480662983,Sleep stage 2
0.279103929,0.584758183,0.548280735,0.600394255,0.886152162,0.678971381,0.403314917,Sleep stage 2
0.295262578,0.471421593,0.506829958,0.853562377,0.893267652,0.661965989,0.430939227,Sleep stage 2
0.271759089,0.793356131,0.591615638,0.111236271,0.888341544,0.654914973,0.337016575,Sleep stage 2
0.352919574,0.466536395,0.56194065,0.950999718,0.852764094,0.670676068,0.430939227,Sleep stage 2
0.396988615,0.505129458,0.544041451,0.082511968,0.922824302,0.664454583,0.569060773,Sleep stage 3
0.394050679,0.625793845,0.50164861,0.965080259,0.844006568,0.667357943,0.613259669,Sleep stage 3
0.390745501,0.303370787,0.502119642,0.067304985,0.860426929,0.660306927,0.44198895,Sleep stage 3
0.123393316,0.600390816,0.543099388,0.816108139,0.911877395,0.676068022,0.580110497,Sleep stage 3
0.449136981,0.378114314,0.540273198,0.727682343,0.822112753,0.654914973,0.46961326,Sleep stage 3
0.449136981,0.464093796,0.512953368,0.066178541,0.923371648,0.65325591,0.524861878,Sleep stage 3
0.237605582,0.604787494,0.552520019,0.905660377,0.804597701,0.670261302,0.46961326,Sleep stage 4
0.380829967,0.582804104,0.554875177,0.293720079,0.914066776,0.65615927,0.497237569,Sleep stage 4
0.437752479,0.299951148,0.56194065,0.137989299,0.931034483,0.659892161,0.502762431,Sleep stage 4
0.511568123,0.134831461,0.631653321,0.811320755,0.917898194,0.673994193,0.519337017,Sleep stage 4
0.432243849,0.52222765,0.531323599,0.58124472,0.923918993,0.654914973,0.541436464,Sleep stage 4
0.240176276,0.731802638,0.56806406,0.076879752,0.914614122,0.663210286,0.607734807,Sleep stage 4
0.353654058,0.627747924,0.563353745,0.980287243,0.913519431,0.65615927,0.629834254,Sleep stage 4
0.442526625,0.350757206,0.528968441,0.087299352,0.918992885,0.658233098,0.767955801,Sleep stage 4
0.249724568,0.759648266,0.571361281,0.94818361,0.881773399,0.662795521,0.53038674,Sleep stage 4
0.335659199,0.581338544,0.539802167,0.05519572,0.891625616,0.651182082,0.679558011,Sleep stage 4
0.447300771,0.533463605,0.531323599,0.878625739,0.866447729,0.659892161,0.580110497,Sleep stage 4
0.281307382,0.562774792,0.523316062,0.091805125,0.896004379,0.645375363,0.524861878,Sleep stage 4
0.256334925,0.579384465,0.545454545,0.472542946,0.89107827,0.655329739,0.552486188,Sleep stage 4
0.308116048,0.467024915,0.557701366,0.925373134,0.908593322,0.651182082,0.453038674,Sleep stage 4
0.356959236,0.347826087,0.556288271,0.115178823,0.92665572,0.666113646,0.596685083,Sleep stage 4
0.312155711,0.548119199,0.552520019,0.957195156,0.917350848,0.658233098,0.342541436,Sleep stage 4
0.626882115,0.153883732,0.564295808,0.103632779,0.914066776,0.664039818,0.436464088,Sleep stage 4
0.469335292,0.381533952,0.515779557,0.966206702,0.866995074,0.655744504,0.364640884,Sleep stage 4
0.423797282,0.378602833,0.554404145,0.127288088,0.896551724,0.649108254,0.425414365,Sleep stage 3
0.35218509,0.20517831,0.588789449,0.286679809,0.929939792,0.662380755,0.276243094,Sleep stage 3
0.396621373,0.582804104,0.503532737,0.947901999,0.815544609,0.664869349,0.320441989,Sleep stage 3
0.327947117,0.544211041,0.558172398,0.099971839,0.907498632,0.658647864,0.209944751,Sleep stage 3
0.537275064,0.56765999,0.576071597,0.760349197,0.859332239,0.662380755,0.397790055,Sleep stage 3
0.309217775,0.425989253,0.596325954,0.537595044,0.851669403,0.656988801,0.215469613,Sleep stage 3
0.290855674,0.686370298,0.58596326,0.122500704,0.85440613,0.651182082,0.392265193,Sleep stage 3
0.405435182,0.487542745,0.552048987,0.927626021,0.881226054,0.650767316,0.342541436,Sleep stage 3
0.393683437,0.301416707,0.537447009,0.091241904,0.950738916,0.655329739,0.397790055,Sleep stage 3
0.339698862,0.442110405,0.561469618,0.431427767,0.85331144,0.669431771,0.38121547,Sleep stage 3
0.314726405,0.611626771,0.512953368,0.923683469,0.916256158,0.664454583,0.397790055,Sleep stage 3
0.446199045,0.461651197,0.574187471,0.068431428,0.847837986,0.649108254,0.35359116,Sleep stage 3
0.474109438,0.375183195,0.48940179,0.91016615,0.922276957,0.661551224,0.480662983,Sleep stage 4
0.382666177,0.445530044,0.523316062,0.120811039,0.966611932,0.648278723,0.491712707,Sleep stage 4
0.520749174,0.413287738,0.55581724,0.468037173,0.890530925,0.657403567,0.35359116,Sleep stage 4
0.490268087,0.377625794,0.567121997,0.510560406,0.956759715,0.647863957,0.574585635,Sleep stage 4
0.356224752,0.565217391,0.513424399,0.216558716,0.941434045,0.667772708,0.320441989,Sleep stage 4
0.405802424,0.560332193,0.535091851,0.678682061,0.828133552,0.644960597,0.513812155,Sleep stage 4
0.312890195,0.702002931,0.563824776,0.240495635,0.922824302,0.66569888,0.254143646,Sleep stage 4
0.470069776,0.383976551,0.530852567,0.863137144,0.89709907,0.649937785,0.337016575,Sleep stage 4
0.421226588,0.306790425,0.547809703,0.084483244,0.875205255,0.650767316,0.414364641,Sleep stage 4
0.429673155,0.314118222,0.575129534,0.972120529,0.904761905,0.662380755,0.458563536,Sleep stage 4
0.41424899,0.342452369,0.567593029,0.066460152,0.944170772,0.651596848,0.392265193,Sleep stage 4
0.556371649,0.625305325,0.494583137,0.352576739,0.887794198,0.663625052,0.392265193,Sleep stage 4
0.34116783,0.577918906,0.53179463,0.876091242,0.883415435,0.647449191,0.55801105,Sleep stage 4
0.565919941,0.555935515,0.499764484,0.206983948,0.899288451,0.658647864,0.375690608,Sleep stage 4
0.409474844,0.527601368,0.565708902,0.833568009,0.862616311,0.636665284,0.497237569,Sleep stage 4
0.460521484,0.585735222,0.55581724,0.251196846,0.938149973,0.65325591,0.541436464,Sleep stage 4
0.406536908,0.357596483,0.564295808,0.917769642,0.881226054,0.64661966,0.651933702,Sleep stage 4
0.322438487,0.354176844,0.564766839,0.081667136,0.904761905,0.644131066,0.602209945,Sleep stage 4
0.317297099,0.446507084,0.57701366,0.575049282,0.883962781,0.652841145,0.491712707,Sleep stage 3
0.404333456,0.320468979,0.599623175,0.927907632,0.906951286,0.651596848,0.486187845,Sleep stage 3
0.486228425,0.472887152,0.520489873,0.078569417,0.875205255,0.6437163,0.552486188,Sleep stage 3
0.402497246,0.611138251,0.497409326,0.776401014,0.871921182,0.654085442,0.629834254,Sleep stage 3
0.331986779,0.365901319,0.535562883,0.266685441,0.903667214,0.641642472,0.635359116,Sleep stage 3
0.52552332,0.441621886,0.556288271,0.283300479,0.908593322,0.652011613,0.475138122,Sleep stage 3
0.336760925,0.375671715,0.563824776,0.484088989,0.850574713,0.633761925,0.46961326,Sleep stage 3
0.450238707,0.653150953,0.522845031,0.223035765,0.936507937,0.657818333,0.453038674,Sleep stage 3
0.432243849,0.595994138,0.568535092,0.949873275,0.80240832,0.643301535,0.408839779,Sleep stage 3
0.434080059,0.392769907,0.542157325,0.067868206,0.931581828,0.647863957,0.624309392,Sleep stage 3
0.357326478,0.31753786,0.560998587,0.875809631,0.902025178,0.65615927,0.364640884,Sleep stage 3
0.36136614,0.422081094,0.537447009,0.713038581,0.895457033,0.645375363,0.464088398,Sleep stage 3
